race_id,race_date,horse_id,horse_name,jockey_id,age,sex,distance_m,surface,track_condition,gate_number,carried_weight,horse_weight,weight_change,days_since_last,starts_last_180d,avg_finish_last3,top3_rate_last5,distance_top3_rate,surface_top3_rate,jockey_top3_rate,finish_position
R20210209_0015,2021-02-09,Horse_0248,Horse_0248,Jockey_038,7,牝,2000,芝,良,5,56.6,463.7,,,0.0,,,,,1.0,14
R20210209_0015,2021-02-09,Horse_0227,Horse_0227,Jockey_004,2,牝,2000,芝,良,7,52.4,484.4,,,0.0,,,,,0.0,2
R20210209_0015,2021-02-09,Horse_0044,Horse_0044,Jockey_070,4,牝,2000,芝,良,2,53.2,549.2,-13.0,10.0,1.0,1.0,1.0,,1.0,0.0,10
R20210209_0015,2021-02-09,Horse_0380,Horse_0380,Jockey_057,5,牡,2000,芝,良,1,56.5,478.6,,,0.0,,,,,0.667,12
R20210209_0015,2021-02-09,Horse_0520,Horse_0520,Jockey_054,3,牡,2000,芝,良,6,58.2,494.1,,,0.0,,,,,,1
R20210209_0015,2021-02-09,Horse_0235,Horse_0235,Jockey_016,4,せん,2000,芝,良,13,54.5,520.1,-3.9,14.0,1.0,5.0,0.0,0.0,0.0,1.0,13
R20210209_0015,2021-02-09,Horse_0651,Horse_0651,Jockey_066,4,牡,2000,芝,良,3,54.0,471.3,,,0.0,,,,,0.667,11
R20210209_0015,2021-02-09,Horse_0772,Horse_0772,Jockey_005,6,牡,2000,芝,良,12,54.9,449.1,,,0.0,,,,,0.0,4
R20210209_0015,2021-02-09,Horse_0367,Horse_0367,Jockey_002,5,牡,2000,芝,良,4,54.5,464.3,,,0.0,,,,,1.0,8
R20210209_0015,2021-02-09,Horse_0626,Horse_0626,Jockey_001,3,せん,2000,芝,良,11,55.5,436.8,,,0.0,,,,,0.0,5
R20210209_0015,2021-02-09,Horse_0711,Horse_0711,Jockey_034,4,牝,2000,芝,良,9,54.7,461.5,,,0.0,,,,,0.333,7
R20210209_0015,2021-02-09,Horse_0360,Horse_0360,Jockey_041,5,牝,2000,芝,良,10,51.7,447.7,,,0.0,,,,,0.0,6
R20210209_0015,2021-02-09,Horse_0023,Horse_0023,Jockey_050,6,牝,2000,芝,良,8,54.2,453.5,,,0.0,,,,,0.667,9
R20210209_0015,2021-02-09,Horse_0450,Horse_0450,Jockey_008,2,牝,2000,芝,良,14,56.2,511.6,,,0.0,,,,,0.0,3
R20210211_0016,2021-02-11,Horse_0646,Horse_0646,Jockey_034,7,せん,1600,芝,稍重,5,55.3,395.9,-7.2,23.0,1.0,7.0,0.0,0.0,,0.25,6
R20210211_0016,2021-02-11,Horse_0573,Horse_0573,Jockey_073,5,牡,1600,芝,稍重,7,53.2,473.4,,,0.0,,,,,0.0,1
R20210211_0016,2021-02-11,Horse_0731,Horse_0731,Jockey_067,7,せん,1600,芝,稍重,4,56.8,475.1,,,0.0,,,,,0.0,10
R20210211_0016,2021-02-11,Horse_0046,Horse_0046,Jockey_020,7,牡,1600,芝,稍重,1,53.3,501.1,,,0.0,,,,,0.0,7
R20210211_0016,2021-02-11,Horse_0819,Horse_0819,Jockey_029,7,牝,1600,芝,稍重,10,53.7,428.5,,,0.0,,,,,0.0,2
R20210211_0016,2021-02-11,Horse_0382,Horse_0382,Jockey_048,7,牡,1600,芝,稍重,9,55.7,472.3,2.6,16.0,1.0,3.0,1.0,,1.0,0.25,8
R20210211_0016,2021-02-11,Horse_0588,Horse_0588,Jockey_011,4,牡,1600,芝,稍重,3,55.2,507.7,,,0.0,,,,,,4
R20210211_0016,2021-02-11,Horse_0769,Horse_0769,Jockey_003,6,牡,1600,芝,稍重,2,51.7,459.1,,,0.0,,,,,0.5,3
R20210211_0016,2021-02-11,Horse_0759,Horse_0759,Jockey_046,5,牝,1600,芝,稍重,6,57.7,440.0,,,0.0,,,,,0.0,9
R20210211_0016,2021-02-11,Horse_0296,Horse_0296,Jockey_019,5,せん,1600,芝,稍重,8,55.2,453.5,,,0.0,,,,,0.75,5
R20210215_0017,2021-02-15,Horse_0066,Horse_0066,Jockey_057,6,牡,1400,芝,稍重,16,56.7,432.1,,,0.0,,,,,0.5,7
R20210215_0017,2021-02-15,Horse_0779,Horse_0779,Jockey_012,7,牡,1400,芝,稍重,9,57.0,475.8,-1.1,18.0,1.0,3.0,1.0,1.0,,0.0,2
R20210215_0017,2021-02-15,Horse_0591,Horse_0591,Jockey_070,2,牝,1400,芝,稍重,6,53.0,482.2,9.1,31.0,1.0,3.0,1.0,1.0,1.0,0.0,14
R20210215_0017,2021-02-15,Horse_0480,Horse_0480,Jockey_022,2,牝,1400,芝,稍重,8,55.5,482.5,-7.6,25.0,1.0,9.0,0.0,0.0,0.0,0.0,11
R20210215_0017,2021-02-15,Horse_0202,Horse_0202,Jockey_048,5,牝,1400,芝,稍重,3,52.6,522.6,-1.6,20.0,1.0,6.0,0.0,,0.0,0.2,15
R20210215_0017,2021-02-15,Horse_0003,Horse_0003,Jockey_029,7,牝,1400,芝,稍重,7,54.7,457.3,,,0.0,,,,,0.5,10
R20210215_0017,2021-02-15,Horse_0190,Horse_0190,Jockey_014,4,牡,1400,芝,稍重,5,54.2,476.2,,,0.0,,,,,0.0,13
R20210215_0017,2021-02-15,Horse_0708,Horse_0708,Jockey_002,5,牡,1400,芝,稍重,1,53.9,476.2,,,0.0,,,,,0.5,1
R20210215_0017,2021-02-15,Horse_0084,Horse_0084,Jockey_054,4,牝,1400,芝,稍重,12,53.9,490.4,,,0.0,,,,,1.0,9
R20210215_0017,2021-02-15,Horse_0250,Horse_0250,Jockey_063,3,牝,1400,芝,稍重,14,52.0,433.2,-3.2,42.0,1.0,7.0,0.0,0.0,,0.0,5
R20210215_0017,2021-02-15,Horse_0339,Horse_0339,Jockey_016,7,牡,1400,芝,稍重,13,55.1,455.0,-23.1,20.0,1.0,7.0,0.0,,0.0,0.5,12
R20210215_0017,2021-02-15,Horse_0091,Horse_0091,Jockey_025,2,牡,1400,芝,稍重,15,54.4,461.4,,,0.0,,,,,0.333,6
R20210215_0017,2021-02-15,Horse_0320,Horse_0320,Jockey_046,6,牡,1400,芝,稍重,11,56.6,420.2,,,0.0,,,,,0.0,8
R20210215_0017,2021-02-15,Horse_0757,Horse_0757,Jockey_032,3,牡,1400,芝,稍重,2,55.4,466.2,,,0.0,,,,,0.0,3
R20210215_0017,2021-02-15,Horse_0710,Horse_0710,Jockey_033,4,せん,1400,芝,稍重,10,54.0,445.0,,,0.0,,,,,1.0,4
R20210215_0017,2021-02-15,Horse_0083,Horse_0083,Jockey_074,3,牡,1400,芝,稍重,4,55.0,465.0,,,0.0,,,,,0.0,16
R20210218_0018,2021-02-18,Horse_0542,Horse_0542,Jockey_077,2,せん,1600,ダート,重,2,55.7,424.0,,,0.0,,,,,0.0,16
R20210218_0018,2021-02-18,Horse_0276,Horse_0276,Jockey_025,5,牝,1600,ダート,重,6,55.2,524.2,,,0.0,,,,,0.25,3
R20210218_0018,2021-02-18,Horse_0733,Horse_0733,Jockey_070,7,牝,1600,ダート,重,9,55.2,479.2,,,0.0,,,,,0.0,15
R20210218_0018,2021-02-18,Horse_0098,Horse_0098,Jockey_064,2,牝,1600,ダート,重,15,53.7,438.8,10.1,28.0,1.0,6.0,0.0,,,0.2,12
R20210218_0018,2021-02-18,Horse_0028,Horse_0028,Jockey_016,5,牡,1600,ダート,重,11,54.5,435.4,,,0.0,,,,,0.333,9
R20210218_0018,2021-02-18,Horse_0500,Horse_0500,Jockey_009,3,牝,1600,ダート,重,12,54.7,442.6,,,0.0,,,,,0.0,2
R20210218_0018,2021-02-18,Horse_0418,Horse_0418,Jockey_020,4,牡,1600,ダート,重,13,55.0,435.8,4.1,11.0,1.0,5.0,0.0,,,0.0,6
R20210218_0018,2021-02-18,Horse_0153,Horse_0153,Jockey_063,2,牝,1600,ダート,重,8,54.5,429.7,18.7,21.0,1.0,8.0,0.0,,0.0,0.0,5
R20210218_0018,2021-02-18,Horse_0879,Horse_0879,Jockey_068,7,牡,1600,ダート,重,10,54.5,480.1,3.8,21.0,1.0,1.0,1.0,,1.0,0.0,8
R20210218_0018,2021-02-18,Horse_0214,Horse_0214,Jockey_073,6,牡,1600,ダート,重,4,57.0,436.3,6.4,26.0,1.0,2.0,1.0,,,0.5,4
R20210218_0018,2021-02-18,Horse_0484,Horse_0484,Jockey_040,6,牡,1600,ダート,重,5,55.5,445.4,,,0.0,,,,,0.5,1
R20210218_0018,2021-02-18,Horse_0502,Horse_0502,Jockey_029,5,牝,1600,ダート,重,14,54.7,495.0,7.8,21.0,1.0,16.0,0.0,,0.0,0.333,14
R20210218_0018,2021-02-18,Horse_0043,Horse_0043,Jockey_061,4,牡,1600,ダート,重,16,54.8,502.4,,,0.0,,,,,0.0,13
R20210218_0018,2021-02-18,Horse_0096,Horse_0096,Jockey_054,5,牝,1600,ダート,重,1,53.6,489.9,,,0.0,,,,,0.5,7
R20210218_0018,2021-02-18,Horse_0516,Horse_0516,Jockey_001,4,牡,1600,ダート,重,7,57.1,484.5,7.1,28.0,1.0,7.0,0.0,,,0.0,11
R20210218_0018,2021-02-18,Horse_0642,Horse_0642,Jockey_066,7,牡,1600,ダート,重,3,55.2,526.1,,,0.0,,,,,0.5,10
R20210222_0019,2021-02-22,Horse_0645,Horse_0645,Jockey_070,2,牝,2000,芝,稍重,11,53.2,523.5,2.3,46.0,1.0,4.0,0.0,0.0,0.0,0.0,12
R20210222_0019,2021-02-22,Horse_0631,Horse_0631,Jockey_019,5,牝,2000,芝,稍重,4,56.6,456.1,,,0.0,,,,,0.6,3
R20210222_0019,2021-02-22,Horse_0796,Horse_0796,Jockey_007,2,牡,2000,芝,稍重,6,52.6,538.7,,,0.0,,,,,0.0,1
R20210222_0019,2021-02-22,Horse_0174,Horse_0174,Jockey_043,6,牡,2000,芝,稍重,2,59.0,478.3,,,0.0,,,,,0.0,10
R20210222_0019,2021-02-22,Horse_0068,Horse_0068,Jockey_080,2,牡,2000,芝,稍重,9,55.8,502.4,,,0.0,,,,,0.0,6
R20210222_0019,2021-02-22,Horse_0259,Horse_0259,Jockey_064,6,せん,2000,芝,稍重,10,54.0,478.5,,,0.0,,,,,0.167,7
R20210222_0019,2021-02-22,Horse_0608,Horse_0608,Jockey_039,7,牝,2000,芝,稍重,5,55.6,412.0,-9.4,25.0,1.0,14.0,0.0,,,0.667,11
R20210222_0019,2021-02-22,Horse_0228,Horse_0228,Jockey_067,3,牡,2000,芝,稍重,3,55.0,533.9,,,0.0,,,,,0.0,8
R20210222_0019,2021-02-22,Horse_0593,Horse_0593,Jockey_061,3,牝,2000,芝,稍重,1,53.7,464.3,,,0.0,,,,,0.0,9
R20210222_0019,2021-02-22,Horse_0848,Horse_0848,Jockey_049,3,牝,2000,芝,稍重,7,53.1,420.5,,,0.0,,,,,0.25,4
R20210222_0019,2021-02-22,Horse_0356,Horse_0356,Jockey_062,2,牝,2000,芝,稍重,8,52.5,448.0,,,0.0,,,,,0.0,5
R20210222_0019,2021-02-22,Horse_0430,Horse_0430,Jockey_002,6,牝,2000,芝,稍重,12,53.4,461.0,,,0.0,,,,,0.667,2
R20210224_0020,2021-02-24,Horse_0001,Horse_0001,Jockey_050,7,牡,1800,ダート,良,14,55.3,441.8,-2.3,32.0,1.0,1.0,1.0,,,0.5,3
R20210224_0020,2021-02-24,Horse_0547,Horse_0547,Jockey_052,5,牡,1800,ダート,良,1,54.6,451.6,,,0.0,,,,,0.0,11
R20210224_0020,2021-02-24,Horse_0293,Horse_0293,Jockey_060,2,牝,1800,ダート,良,2,57.1,510.8,,,0.0,,,,,0.0,7
R20210224_0020,2021-02-24,Horse_0669,Horse_0669,Jockey_030,2,牡,1800,ダート,良,10,54.9,491.6,,,0.0,,,,,0.0,12
R20210224_0020,2021-02-24,Horse_0766,Horse_0766,Jockey_014,5,牝,1800,ダート,良,3,53.3,451.8,11.7,36.0,1.0,8.0,0.0,,0.0,0.0,9
R20210224_0020,2021-02-24,Horse_0313,Horse_0313,Jockey_026,4,牡,1800,ダート,良,6,55.2,474.8,,,0.0,,,,,0.0,4
R20210224_0020,2021-02-24,Horse_0801,Horse_0801,Jockey_058,6,牝,1800,ダート,良,11,52.0,485.7,,,0.0,,,,,0.333,8
R20210224_0020,2021-02-24,Horse_0164,Horse_0164,Jockey_065,3,牡,1800,ダート,良,12,55.6,470.7,,,0.0,,,,,0.667,2
R20210224_0020,2021-02-24,Horse_0248,Horse_0248,Jockey_007,7,牝,1800,ダート,良,9,55.7,468.9,5.2,15.0,1.0,14.0,0.0,,,0.333,13
R20210224_0020,2021-02-24,Horse_0185,Horse_0185,Jockey_057,3,せん,1800,ダート,良,4,57.4,385.7,,,0.0,,,,,0.4,10
R20210224_0020,2021-02-24,Horse_0889,Horse_0889,Jockey_062,6,牡,1800,ダート,良,8,55.8,505.4,,,0.0,,,,,0.0,5
R20210224_0020,2021-02-24,Horse_0750,Horse_0750,Jockey_035,5,牝,1800,ダート,良,5,53.9,478.9,2.0,48.0,1.0,8.0,0.0,,,0.0,6
R20210224_0020,2021-02-24,Horse_0319,Horse_0319,Jockey_072,5,牝,1800,ダート,良,13,53.3,465.2,,,0.0,,,,,0.5,1
R20210224_0020,2021-02-24,Horse_0830,Horse_0830,Jockey_043,3,牝,1800,ダート,良,7,52.0,420.8,-1.1,39.0,1.0,11.0,0.0,,0.0,0.0,14
R20210226_0021,2021-02-26,Horse_0808,Horse_0808,Jockey_076,5,せん,1400,芝,良,10,54.8,458.0,,,0.0,,,,,0.5,12
R20210226_0021,2021-02-26,Horse_0083,Horse_0083,Jockey_043,3,牡,1400,芝,良,2,54.5,460.4,-4.6,11.0,1.0,16.0,0.0,0.0,0.0,0.0,11
R20210226_0021,2021-02-26,Horse_0679,Horse_0679,Jockey_021,7,牡,1400,芝,良,4,54.2,397.2,,,0.0,,,,,0.333,7
R20210226_0021,2021-02-26,Horse_0056,Horse_0056,Jockey_069,5,牝,1400,芝,良,16,53.3,489.8,,,0.0,,,,,0.667,4
R20210226_0021,2021-02-26,Horse_0598,Horse_0598,Jockey_054,2,牡,1400,芝,良,5,55.2,447.0,,,0.0,,,,,0.333,3
R20210226_0021,2021-02-26,Horse_0220,Horse_0220,Jockey_041,6,牝,1400,芝,良,9,52.1,523.4,,,0.0,,,,,0.0,10
R20210226_0021,2021-02-26,Horse_0806,Horse_0806,Jockey_027,3,牝,1400,芝,良,12,54.1,467.5,0.2,27.0,1.0,9.0,0.0,,0.0,0.0,14
R20210226_0021,2021-02-26,Horse_0352,Horse_0352,Jockey_002,3,牝,1400,芝,良,14,57.1,475.0,,,0.0,,,,,0.75,2
R20210226_0021,2021-02-26,Horse_0050,Horse_0050,Jockey_048,6,牝,1400,芝,良,8,53.1,454.8,,,0.0,,,,,0.167,15
R20210226_0021,2021-02-26,Horse_0407,Horse_0407,Jockey_036,5,牝,1400,芝,良,7,53.9,442.0,,,0.0,,,,,0.333,5
R20210226_0021,2021-02-26,Horse_0677,Horse_0677,Jockey_053,7,せん,1400,芝,良,15,56.2,498.5,,,0.0,,,,,0.0,16
R20210226_0021,2021-02-26,Horse_0458,Horse_0458,Jockey_017,2,牡,1400,芝,良,11,55.7,480.7,-0.0,42.0,1.0,11.0,0.0,0.0,0.0,1.0,9
R20210226_0021,2021-02-26,Horse_0511,Horse_0511,Jockey_038,5,牡,1400,芝,良,6,54.1,478.4,,,0.0,,,,,0.5,8
R20210226_0021,2021-02-26,Horse_0079,Horse_0079,Jockey_067,4,牡,1400,芝,良,3,55.0,469.4,,,0.0,,,,,0.0,13
R20210226_0021,2021-02-26,Horse_0351,Horse_0351,Jockey_044,5,牝,1400,芝,良,13,55.5,529.3,,,0.0,,,,,0.0,1
R20210226_0021,2021-02-26,Horse_0855,Horse_0855,Jockey_046,6,牡,1400,芝,良,1,54.3,495.6,,,0.0,,,,,0.0,6
R20210227_0022,2021-02-27,Horse_0340,Horse_0340,Jockey_077,5,牡,1800,芝,稍重,8,53.0,501.5,,,0.0,,,,,0.0,4
R20210227_0022,2021-02-27,Horse_0874,Horse_0874,Jockey_066,3,牝,1800,芝,稍重,9,55.6,515.8,,,0.0,,,,,0.4,7
R20210227_0022,2021-02-27,Horse_0067,Horse_0067,Jockey_007,5,牡,1800,芝,稍重,7,56.0,482.6,,,0.0,,,,,0.25,11
R20210227_0022,2021-02-27,Horse_0536,Horse_0536,Jockey_011,7,牝,1800,芝,稍重,4,53.8,537.4,,,0.0,,,,,0.0,10
R20210227_0022,2021-02-27,Horse_0309,Horse_0309,Jockey_003,7,せん,1800,芝,稍重,6,57.1,480.0,,,0.0,,,,,0.667,6
R20210227_0022,2021-02-27,Horse_0565,Horse_0565,Jockey_068,3,牝,1800,芝,稍重,3,56.5,463.7,-8.6,35.0,1.0,7.0,0.0,,0.0,0.0,8
R20210227_0022,2021-02-27,Horse_0275,Horse_0275,Jockey_042,7,牝,1800,芝,稍重,2,53.7,545.6,,,0.0,,,,,0.333,9
R20210227_0022,2021-02-27,Horse_0108,Horse_0108,Jockey_022,4,牡,1800,芝,稍重,11,52.6,435.1,,,0.0,,,,,0.0,2
R20210227_0022,2021-02-27,Horse_0650,Horse_0650,Jockey_050,5,牡,1800,芝,稍重,1,57.0,432.1,12.4,35.0,1.0,4.0,0.0,,0.0,0.6,3
R20210227_0022,2021-02-27,Horse_0651,Horse_0651,Jockey_071,4,牡,1800,芝,稍重,5,54.0,470.7,-0.6,18.0,1.0,11.0,0.0,,0.0,1.0,1
R20210227_0022,2021-02-27,Horse_0292,Horse_0292,Jockey_058,7,牡,1800,芝,稍重,10,54.2,461.2,,,0.0,,,,,0.25,5
R20210228_0023,2021-02-28,Horse_0347,Horse_0347,Jockey_059,4,せん,1400,芝,良,6,54.8,457.7,2.5,43.0,1.0,9.0,0.0,,,0.333,6
R20210228_0023,2021-02-28,Horse_0089,Horse_0089,Jockey_042,5,牡,1400,芝,良,2,53.4,481.6,,,0.0,,,,,0.25,8
R20210228_0023,2021-02-28,Horse_0514,Horse_0514,Jockey_019,6,牝,1400,芝,良,4,53.8,489.3,,,0.0,,,,,0.667,5
R20210228_0023,2021-02-28,Horse_0256,Horse_0256,Jockey_044,5,牝,1400,芝,良,8,52.5,499.4,-7.1,43.0,1.0,1.0,1.0,,,0.333,1
R20210228_0023,2021-02-28,Horse_0446,Horse_0446,Jockey_021,2,牡,1400,芝,良,3,55.1,459.1,11.2,21.0,2.0,9.5,0.0,,0.0,0.25,4
R20210228_0023,2021-02-28,Horse_0668,Horse_0668,Jockey_049,6,せん,1400,芝,良,5,55.5,480.9,1.0,29.0,1.0,3.0,1.0,,1.0,0.2,7
R20210228_0023,2021-02-28,Horse_0588,Horse_0588,Jockey_041,4,牡,1400,芝,良,7,55.0,515.4,7.7,17.0,1.0,4.0,0.0,,0.0,0.0,2
R20210228_0023,2021-02-28,Horse_0126,Horse_0126,Jockey_068,6,牝,1400,芝,良,1,54.7,476.2,,,0.0,,,,,0.0,3
R20210302_0024,2021-03-02,Horse_0287,Horse_0287,Jockey_038,5,牡,1600,ダート,重,5,53.3,467.6,,,0.0,,,,,0.333,8
R20210302_0024,2021-03-02,Horse_0502,Horse_0502,Jockey_061,5,牝,1600,ダート,重,3,53.4,494.3,-0.7,12.0,2.0,15.0,0.0,0.0,0.0,0.0,11
R20210302_0024,2021-03-02,Horse_0479,Horse_0479,Jockey_077,7,牡,1600,ダート,重,9,55.9,469.5,-16.9,23.0,1.0,13.0,0.0,,,0.0,12
R20210302_0024,2021-03-02,Horse_0483,Horse_0483,Jockey_058,3,牡,1600,ダート,重,2,54.3,527.3,,,0.0,,,,,0.2,7
R20210302_0024,2021-03-02,Horse_0377,Horse_0377,Jockey_053,7,牡,1600,ダート,重,4,52.9,439.7,-2.6,40.0,1.0,10.0,0.0,,,0.0,9
R20210302_0024,2021-03-02,Horse_0195,Horse_0195,Jockey_052,2,牡,1600,ダート,重,7,53.4,484.2,,,0.0,,,,,0.0,2
R20210302_0024,2021-03-02,Horse_0484,Horse_0484,Jockey_049,6,牡,1600,ダート,重,12,57.1,446.1,0.7,12.0,1.0,1.0,1.0,1.0,1.0,0.167,1
R20210302_0024,2021-03-02,Horse_0632,Horse_0632,Jockey_033,4,牝,1600,ダート,重,11,54.0,448.4,-12.1,46.0,1.0,2.0,1.0,,,0.5,6
R20210302_0024,2021-03-02,Horse_0428,Horse_0428,Jockey_050,3,牡,1600,ダート,重,10,54.6,448.8,,,0.0,,,,,0.667,10
R20210302_0024,2021-03-02,Horse_0900,Horse_0900,Jockey_001,3,牝,1600,ダート,重,8,54.6,402.9,,,0.0,,,,,0.0,3
R20210302_0024,2021-03-02,Horse_0591,Horse_0591,Jockey_024,2,牝,1600,ダート,重,6,54.2,479.4,-2.8,15.0,2.0,8.5,0.5,,,0.0,5
R20210302_0024,2021-03-02,Horse_0317,Horse_0317,Jockey_059,3,牡,1600,ダート,重,1,55.3,425.6,,,0.0,,,,,0.25,4
R20210303_0025,2021-03-03,Horse_0580,Horse_0580,Jockey_080,5,牝,1400,芝,良,4,53.6,546.0,17.4,36.0,2.0,3.5,0.5,,0.5,0.0,8
R20210303_0025,2021-03-03,Horse_0251,Horse_0251,Jockey_037,4,牝,1400,芝,良,12,53.4,452.2,-10.2,41.0,1.0,11.0,0.0,0.0,0.0,0.333,15
R20210303_0025,2021-03-03,Horse_0192,Horse_0192,Jockey_031,6,牝,1400,芝,良,3,54.1,493.2,,,0.0,,,,,0.333,2
R20210303_0025,2021-03-03,Horse_0137,Horse_0137,Jockey_052,5,牡,1400,芝,良,1,54.3,424.3,,,0.0,,,,,0.2,13
R20210303_0025,2021-03-03,Horse_0505,Horse_0505,Jockey_012,4,牡,1400,芝,良,6,55.1,468.9,,,0.0,,,,,0.333,11
R20210303_0025,2021-03-03,Horse_0087,Horse_0087,Jockey_042,7,牝,1400,芝,良,13,54.2,417.8,3.1,58.0,1.0,3.0,1.0,1.0,,0.2,1
R20210303_0025,2021-03-03,Horse_0348,Horse_0348,Jockey_070,3,牝,1400,芝,良,9,53.7,460.5,,,0.0,,,,,0.0,5
R20210303_0025,2021-03-03,Horse_0629,Horse_0629,Jockey_039,5,牡,1400,芝,良,10,54.2,501.3,-1.8,58.0,1.0,8.0,0.0,0.0,,0.5,9
R20210303_0025,2021-03-03,Horse_0099,Horse_0099,Jockey_041,3,牡,1400,芝,良,2,53.4,484.9,,,0.0,,,,,0.25,7
R20210303_0025,2021-03-03,Horse_0589,Horse_0589,Jockey_007,5,牝,1400,芝,良,8,55.2,488.7,,,0.0,,,,,0.2,10
R20210303_0025,2021-03-03,Horse_0315,Horse_0315,Jockey_057,2,牡,1400,芝,良,15,56.8,464.2,10.3,28.0,2.0,11.5,0.0,0.0,0.0,0.333,6
R20210303_0025,2021-03-03,Horse_0262,Horse_0262,Jockey_073,6,牡,1400,芝,良,14,53.1,521.7,,,0.0,,,,,0.333,12
R20210303_0025,2021-03-03,Horse_0453,Horse_0453,Jockey_013,4,牡,1400,芝,良,11,55.3,436.3,-4.9,34.0,1.0,7.0,0.0,0.0,,0.0,14
R20210303_0025,2021-03-03,Horse_0233,Horse_0233,Jockey_035,4,牝,1400,芝,良,7,54.2,420.5,,,0.0,,,,,0.0,4
R20210303_0025,2021-03-03,Horse_0661,Horse_0661,Jockey_061,3,牝,1400,芝,良,5,55.3,530.0,,,0.0,,,,,0.0,3
R20210307_0026,2021-03-07,Horse_0044,Horse_0044,Jockey_056,4,牝,2400,芝,良,9,54.4,554.4,5.2,26.0,2.0,5.5,0.5,,0.5,0.667,6
R20210307_0026,2021-03-07,Horse_0877,Horse_0877,Jockey_039,4,牡,2400,芝,良,2,54.9,433.2,,,0.0,,,,,0.4,5
R20210307_0026,2021-03-07,Horse_0098,Horse_0098,Jockey_062,2,牝,2400,芝,良,6,54.3,428.5,-10.3,17.0,2.0,9.0,0.0,,0.0,0.0,8
R20210307_0026,2021-03-07,Horse_0770,Horse_0770,Jockey_033,4,牝,2400,芝,良,5,55.3,494.8,-0.9,32.0,1.0,2.0,1.0,,1.0,0.333,1
R20210307_0026,2021-03-07,Horse_0107,Horse_0107,Jockey_048,2,牝,2400,芝,良,7,56.2,463.3,,,0.0,,,,,0.143,10
R20210307_0026,2021-03-07,Horse_0876,Horse_0876,Jockey_018,6,牡,2400,芝,良,4,53.0,495.0,,,0.0,,,,,0.0,4
R20210307_0026,2021-03-07,Horse_0066,Horse_0066,Jockey_035,6,牡,2400,芝,良,8,56.7,441.2,9.1,20.0,1.0,7.0,0.0,,0.0,0.0,9
R20210307_0026,2021-03-07,Horse_0796,Horse_0796,Jockey_024,2,牡,2400,芝,良,10,53.5,546.8,8.1,13.0,1.0,1.0,1.0,,1.0,0.0,7
R20210307_0026,2021-03-07,Horse_0660,Horse_0660,Jockey_061,2,牝,2400,芝,良,1,56.4,489.4,5.4,28.0,1.0,6.0,0.0,0.0,0.0,0.125,3
R20210307_0026,2021-03-07,Horse_0116,Horse_0116,Jockey_010,5,牝,2400,芝,良,3,55.6,504.6,,,0.0,,,,,0.0,2
R20210308_0027,2021-03-08,Horse_0318,Horse_0318,Jockey_015,5,牝,1600,芝,良,10,54.9,495.4,,,0.0,,,,,0.0,6
R20210308_0027,2021-03-08,Horse_0366,Horse_0366,Jockey_013,4,牡,1600,芝,良,2,55.2,438.7,,,0.0,,,,,0.0,4
R20210308_0027,2021-03-08,Horse_0814,Horse_0814,Jockey_037,5,牝,1600,芝,良,4,55.8,432.7,,,0.0,,,,,0.25,7
R20210308_0027,2021-03-08,Horse_0113,Horse_0113,Jockey_041,7,せん,1600,芝,良,11,54.3,440.1,,,0.0,,,,,0.2,2
R20210308_0027,2021-03-08,Horse_0076,Horse_0076,Jockey_052,5,牡,1600,芝,良,3,53.6,395.1,,,0.0,,,,,0.167,10
R20210308_0027,2021-03-08,Horse_0669,Horse_0669,Jockey_058,2,牡,1600,芝,良,9,53.8,490.4,-1.2,12.0,1.0,12.0,0.0,,,0.167,11
R20210308_0027,2021-03-08,Horse_0213,Horse_0213,Jockey_039,7,牝,1600,芝,良,12,55.3,465.6,,,0.0,,,,,0.333,3
R20210308_0027,2021-03-08,Horse_0369,Horse_0369,Jockey_076,7,牡,1600,芝,良,5,55.5,465.3,,,0.0,,,,,0.333,8
R20210308_0027,2021-03-08,Horse_0144,Horse_0144,Jockey_019,2,牡,1600,芝,良,8,54.4,465.6,-1.7,37.0,1.0,13.0,0.0,,0.0,0.571,9
R20210308_0027,2021-03-08,Horse_0533,Horse_0533,Jockey_034,5,牝,1600,芝,良,7,54.0,493.8,,,0.0,,,,,0.2,5
R20210308_0027,2021-03-08,Horse_0039,Horse_0039,Jockey_036,6,牝,1600,芝,良,1,55.0,440.0,,,0.0,,,,,0.25,1
R20210308_0027,2021-03-08,Horse_0802,Horse_0802,Jockey_011,7,牡,1600,芝,良,6,52.6,531.2,10.4,47.0,1.0,7.0,0.0,0.0,,0.0,12
R20210309_0028,2021-03-09,Horse_0439,Horse_0439,Jockey_028,4,牝,1400,芝,良,16,55.1,433.1,,,0.0,,,,,0.0,12
R20210309_0028,2021-03-09,Horse_0165,Horse_0165,Jockey_063,7,牡,1400,芝,良,2,55.3,468.9,,,0.0,,,,,0.0,10
R20210309_0028,2021-03-09,Horse_0473,Horse_0473,Jockey_001,4,牝,1400,芝,良,14,56.1,443.9,,,0.0,,,,,0.2,15
R20210309_0028,2021-03-09,Horse_0270,Horse_0270,Jockey_013,3,牡,1400,芝,良,5,56.2,429.3,-14.5,45.0,1.0,3.0,1.0,,1.0,0.0,13
R20210309_0028,2021-03-09,Horse_0367,Horse_0367,Jockey_012,5,牡,1400,芝,良,8,56.4,471.2,6.9,28.0,1.0,8.0,0.0,,0.0,0.25,1
